2.485486145020e+02,2.520969848633e+02,2.504161682129e+02,1.800934295654e+02,1.241210327148e+02,1.085042800903e+02,4.336299743652e+02,3.761574096680e+02,1.208870380651e-04,2.591132215457e-06,1.428247809410e+00,1.788542366028e+01,-1.891267895699e-01,3.074587583542e-01,7.484796142578e+01,0.000000000000e+00,0.000000000000e+00
2.479772796631e+02,2.515585327148e+02,2.503054656982e+02,3.095116882324e+02,2.241196289062e+02,1.460396728516e+02,4.329439697266e+02,6.280040893555e+02,8.889403034118e-06,6.537594465783e-09,1.361110210419e+00,1.769358444214e+01,-1.601031720638e-01,3.201474249363e-01,8.166677093506e+01,0.000000000000e+00,0.000000000000e+00
2.493960113525e+02,2.524877471924e+02,2.507597961426e+02,1.408080291748e+02,1.277902755737e+02,9.438278198242e+01,4.345172119141e+02,3.464661865234e+02,4.423097561812e-05,1.572527992266e-07,1.353039741516e+00,1.936403465271e+01,-1.898478716612e-01,2.332435697317e-01,6.082565689087e+01,1.560305827297e-04,1.560054370202e-04
2.467751770020e+02,2.529265594482e+02,2.512631072998e+02,1.740055084229e+02,6.873189544678e+01,4.980489730835e+01,4.336288452148e+02,2.224362335205e+02,6.696980562992e-05,2.961749885344e-07,2.115448474884e+00,2.899233818054e+01,-2.937026023865e-01,1.228601813316e+00,3.135741882324e+02,4.024971276522e-03,4.008763935417e-03
2.186512603760e+02,2.457695617676e+02,2.498593750000e+02,7.212418212891e+02,3.019598388672e+02,1.797725524902e+02,4.134952697754e+02,8.528294067383e+02,4.343762993813e-04,1.362626449009e-06,4.117351531982e+00,3.966932296753e+01,-4.436653852463e-01,2.010674715042e+00,5.077049865723e+02,0.000000000000e+00,0.000000000000e+00
1.756214447021e+02,2.180422973633e+02,2.519438323975e+02,4.280736160278e+01,5.873638153076e+01,1.550737470388e-01,3.767117309570e+02,5.202255249023e+01,-2.665042993613e-04,2.002533108225e-07,1.587677121162e+00,2.613777637482e+00,1.746532171965e-01,2.413560390472e+00,6.107194213867e+02,0.000000000000e+00,0.000000000000e+00
1.793277893066e+02,2.122801361084e+02,2.476242370605e+02,6.185312500000e+02,4.630245971680e+02,2.527817382812e+02,3.727640991211e+02,9.172430419922e+02,3.842027217615e-04,4.395710675453e-06,4.669181823730e+00,3.254199218750e+01,-2.397534847260e-01,1.727590799332e+00,4.343275451660e+02,2.398465014994e-02,3.108445182443e-02
4.031641769409e+01,4.374826812744e+01,3.904235076904e+01,1.709935760498e+02,1.922536773682e+02,1.430440826416e+02,7.139871215820e+01,4.722685241699e+02,-3.191456780769e-04,9.290950401919e-06,2.918183088303e+00,2.240663528442e+01,3.421359062195e-01,2.480710506439e+00,6.265120239258e+02,1.252362579107e-01,1.362935900688e-01
6.535308837891e+01,6.695155334473e+01,5.806115341187e+01,8.038015747070e+02,6.723170776367e+02,5.603003540039e+02,1.106537857056e+02,1.917000122070e+03,-2.899458340835e-04,7.611791806994e-05,5.337542533875e+00,3.382424926758e+01,5.153797864914e-01,2.038028478622e+00,5.138627319336e+02,1.687683723867e-02,1.659201085567e-02
5.906555938721e+01,6.253204345703e+01,5.751761627197e+01,6.054337768555e+02,7.017410888672e+02,8.821834106445e+02,1.039497833252e+02,2.090917968750e+03,-1.086011106963e-04,1.389236276736e-04,4.418089389801e+00,2.138858222961e+01,4.165904521942e-01,2.064072132111e+00,5.256275634766e+02,0.000000000000e+00,0.000000000000e+00
7.575975799561e+01,7.635279083252e+01,7.574781799316e+01,6.379199829102e+02,7.557521972656e+02,1.331133789062e+03,1.323661651611e+02,2.510445068359e+03,-1.160306506790e-03,1.669616722211e-05,5.770605087280e+00,2.667580795288e+01,7.628872394562e-01,2.128079652786e+00,5.277332763672e+02,9.176340885460e-03,9.092120453715e-03
1.329181823730e+02,1.116909103394e+02,9.480000305176e+01,1.355875000000e+03,7.758133544922e+02,7.684146728516e+02,1.983250427246e+02,2.696403808594e+03,3.114108368754e-02,1.745210844092e-03,5.355704784393e+00,2.503511190414e+00,-2.274925231934e+00,1.102509737015e+00,5.764309082031e+02,0.000000000000e+00,0.000000000000e+00
7.800847625732e+01,8.024119567871e+01,6.518202972412e+01,3.496448669434e+02,3.724048156738e+02,4.031968688965e+02,1.298256225586e+02,1.043042846680e+03,9.820841660257e-05,1.233736111317e-05,3.212655544281e+00,1.464349746704e+01,5.790208652616e-02,2.624944448471e+00,6.514597778320e+02,0.000000000000e+00,0.000000000000e+00
7.784809875488e+01,8.213924407959e+01,6.401265716553e+01,4.448326110840e+01,3.822114181519e+01,3.036692428589e+01,1.300998840332e+02,9.189747619629e+01,4.904746892862e-04,2.742505785136e-06,6.851570129395e+00,1.381002330780e+01,1.094595670700e+00,3.259089946747e+00,8.141978149414e+02,0.000000000000e+00,0.000000000000e+00
