2.520000000000e+02,2.540000000000e+02,2.520000000000e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.376493225098e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.741710432019e-06,0.000000000000e+00,5.967448757360e-15,2.550000000000e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.520000000000e+02,2.540000000000e+02,2.520000000000e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.376314086914e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.741722710198e-06,0.000000000000e+00,5.967448757360e-15,2.550000000000e+02,0.000000000000e+00,2.249981760979e-01,3.992996215820e-01
2.487826080322e+02,2.514324035645e+02,2.489101104736e+02,3.217929992676e+02,2.507988281250e+02,3.152102355957e+02,4.325945739746e+02,8.293909912109e+02,3.363666110090e-05,2.975137613248e-05,1.586031198502e+00,9.575313568115e+00,-1.692610085011e-01,1.411243896484e+02,1.607251953125e+04,1.096419453621e+00,9.534093141556e-01
2.041725616455e+02,2.176504364014e+02,1.952796478271e+02,1.077810913086e+03,9.034577636719e+02,1.815346191406e+03,3.578973999023e+02,2.898516113281e+03,6.630022544414e-04,2.910695548053e-05,7.191842079163e+00,1.168033027649e+01,-4.104160070419e-01,3.573560476303e+00,8.541591796875e+02,6.053097248077e-01,4.866970479488e-01
1.181462631226e+02,1.349302062988e+02,9.260469818115e+01,1.406684814453e+03,1.556044799805e+03,1.517230590820e+03,2.028420715332e+02,4.074729736328e+03,2.268423326313e-03,2.314859739272e-04,5.498366832733e+00,1.036670017242e+01,-2.058683335781e-01,3.266680240631e+00,8.233364868164e+02,3.674829304218e-01,4.373370409012e-01
1.761543579102e+02,2.015436248779e+02,1.297516784668e+02,2.873114929199e+02,2.458992004395e+02,5.847366943359e+02,2.982958679199e+02,6.231800537109e+02,3.829209133983e-03,1.824031460274e-05,4.257747650146e+00,1.682500839233e+00,-1.262482166290e+00,5.191885948181e+00,1.280005004883e+03,5.167785286903e-01,3.302554190159e-01
5.274114990234e+01,5.957300949097e+01,4.309292221069e+01,2.136120910645e+02,1.726428527832e+02,1.487037506104e+02,9.113309478760e+01,4.173113098145e+02,-4.472832195461e-03,3.882939199684e-05,3.773759841919e+00,4.035671710968e+00,1.086589217186e+00,3.317436456680e+00,8.504020385742e+02,4.734513163567e-01,7.227464914322e-01
4.961463546753e+01,5.789399337769e+01,4.233847427368e+01,5.346990966797e+02,6.733273925781e+02,2.884337463379e+02,8.769346618652e+01,1.411895141602e+03,-1.039630569721e-05,3.536832446116e-05,3.254781246185e+00,5.256867408752e+00,2.204390168190e-01,3.006029844284e+00,7.515141601562e+02,3.599790334702e-01,4.254110753536e-01
1.057478256226e+02,1.340956573486e+02,1.306347808838e+02,6.079625244141e+02,8.262952880859e+02,2.909936035156e+03,2.169716186523e+02,3.497201660156e+03,7.391151040792e-03,6.575807492482e-05,6.185045242310e+00,4.497263908386e+00,-1.876976370811e+00,6.042677879333e+00,1.643213256836e+03,2.608695626259e-02,2.540642209351e-02
1.804069519043e+02,1.980458374023e+02,1.431257019043e+02,2.177121582031e+03,2.025389526367e+03,1.903269775391e+03,3.049394531250e+02,5.371518066406e+03,-3.736642887816e-03,9.399565897183e-05,7.231134891510e+00,1.221576786041e+01,6.554318070412e-01,2.976641178131e+00,7.590089111328e+02,4.340277910233e-01,3.845366239548e-01
1.611034851074e+02,1.786085510254e+02,1.464634399414e+02,3.399138916016e+03,3.233317871094e+03,2.898836914062e+03,2.828472595215e+02,8.835577148438e+03,-3.767037997022e-03,1.417864259565e-04,7.981496334076e+00,1.441463375092e+01,7.414834499359e-01,3.953871488571e+00,1.008708862305e+03,4.634420573711e-01,6.378647685051e-01
5.489959716797e+01,6.206425857544e+01,5.041767120361e+01,4.212710266113e+02,4.501883544922e+02,8.245563964844e+02,9.819315338135e+01,1.461997924805e+03,-4.890527110547e-03,3.938228473999e-05,6.333256244659e+00,9.971745491028e+00,1.203811287880e+00,1.565785646439e+00,5.142961425781e+02,1.445783078671e-01,1.558040231466e-01
