1.002423477173e+02,1.134039382935e+02,8.652710723877e+01,1.632368164062e+03,1.848897338867e+03,1.440450805664e+03,1.748546295166e+02,4.743329101562e+03,-6.586535018869e-04,3.849173299386e-05,5.948464393616e+00,2.381524276733e+01,4.045029878616e-01,2.549170970917e+00,6.534300537109e+02,0.000000000000e+00,0.000000000000e+00
2.480315856934e+02,2.514121551514e+02,2.483828582764e+02,2.478862304688e+02,1.336892700195e+02,1.315688781738e+02,4.317994995117e+02,4.485372924805e+02,3.503859916236e-04,3.594200052248e-06,3.245354413986e+00,3.318748092651e+01,-4.743110537529e-01,6.053958535194e-01,1.482330627441e+02,0.000000000000e+00,0.000000000000e+00
2.483660278320e+02,2.515811004639e+02,2.485127105713e+02,2.925589294434e+02,1.641846466064e+02,1.688069610596e+02,4.321836242676e+02,5.427111816406e+02,1.362231560051e-04,8.339742635144e-06,2.105641126633e+00,2.160166168213e+01,-2.726419270039e-01,5.129633545876e-01,1.308917083740e+02,0.000000000000e+00,0.000000000000e+00
2.479929504395e+02,2.506878967285e+02,2.473967590332e+02,3.677227783203e+02,2.882687072754e+02,3.412178955078e+02,4.307749023438e+02,9.440064086914e+02,7.063787052175e-05,9.544134627504e-06,1.817421436310e+00,1.897226142883e+01,-2.019276320934e-01,2.988202273846e-01,7.336353302002e+01,0.000000000000e+00,0.000000000000e+00
2.455958099365e+02,2.490432434082e+02,2.447529144287e+02,4.049758300781e+02,3.012802734375e+02,4.120870666504e+02,4.270036621094e+02,9.991579589844e+02,1.049427373800e-04,5.768523806182e-06,2.389736890793e+00,1.912388610840e+01,-2.406022548676e-01,8.732889294624e-01,2.190060424805e+02,0.000000000000e+00,0.000000000000e+00
1.010303802490e+02,1.112239990234e+02,9.123485565186e+01,1.357252075195e+03,1.558713378906e+03,1.231851318359e+03,1.766954345703e+02,3.827910888672e+03,-1.258318778127e-03,4.068457928952e-05,6.785064220428e+00,2.580834579468e+01,7.302454710007e-01,2.680476665497e+00,6.636550903320e+02,0.000000000000e+00,0.000000000000e+00
1.230671463013e+02,1.264652252197e+02,1.173777008057e+02,1.295012451172e+03,1.187618530273e+03,1.425839355469e+03,2.128549957275e+02,3.517819580078e+03,-4.989095497876e-03,2.136443072231e-04,6.867794513702e+00,1.457961177826e+01,1.596493959427e+00,2.549382925034e+00,6.948001098633e+02,0.000000000000e+00,0.000000000000e+00
1.673103485107e+02,1.870000000000e+02,1.314252929688e+02,5.555021362305e+02,4.253331909180e+02,3.208883666992e+02,2.836143493652e+02,1.098926513672e+03,4.990216693841e-04,1.721297053336e-06,7.124529361725e+00,3.859309673309e+00,1.116804108024e-01,3.913017988205e+00,7.443550415039e+02,0.000000000000e+00,0.000000000000e+00
1.695568084717e+02,1.862455444336e+02,1.308310852051e+02,9.963470458984e+02,9.494569702148e+02,5.491743774414e+02,2.842360839844e+02,2.260829833984e+03,3.056469140574e-03,1.140904350905e-04,5.674215316772e+00,9.207081794739e+00,-6.157248616219e-01,2.927163839340e+00,7.352774658203e+02,1.295798271894e-01,1.127889975905e-01
1.595359954834e+02,1.657599945068e+02,1.476479949951e+02,2.711961181641e+03,2.349861816406e+03,2.171219970703e+03,2.740651245117e+02,6.849300781250e+03,3.001838922501e-03,3.521742764860e-04,4.871768474579e+00,2.864131450653e+00,-3.729484975338e-01,4.135213851929e+00,1.018075744629e+03,0.000000000000e+00,0.000000000000e+00
1.556923065186e+02,1.798333282471e+02,1.285128173828e+02,5.430845336914e+02,5.719077758789e+02,4.013270263672e+02,2.706877136230e+02,1.340074951172e+03,-1.105509509216e-04,4.482232043301e-07,1.607511329651e+01,3.184225559235e+00,7.662274241447e-01,3.037778288126e-02,6.979147344828e-02,0.000000000000e+00,0.000000000000e+00
8.774689483643e+01,1.021416778564e+02,7.802397918701e+01,6.588853759766e+02,7.647144775391e+02,6.194008178711e+02,1.560635375977e+02,1.907922119141e+03,-3.782687126659e-04,4.330929368734e-05,5.523481845856e+00,1.686316871643e+01,3.145823180676e-01,2.400097846985e+00,6.100403442383e+02,3.591194376349e-02,3.462226688862e-02
8.762767028809e+01,1.014257812500e+02,7.525704956055e+01,7.358588256836e+02,8.448475341797e+02,4.481621093750e+02,1.541148376465e+02,1.906980957031e+03,-6.807359750383e-04,6.318565283436e-05,4.830757617950e+00,1.294608497620e+01,2.863558828831e-01,2.682142257690e+00,6.778541870117e+02,3.097304105759e-01,2.137972861528e-01
1.064787216187e+02,1.122978744507e+02,9.850000000000e+01,4.907178649902e+02,5.333157348633e+02,8.484414062500e+02,1.841596832275e+02,1.608447265625e+03,-7.120642345399e-03,1.191922565340e-04,7.597160339355e+00,2.389809417725e+01,2.079669713974e+00,1.759158253670e+00,6.697357177734e+02,0.000000000000e+00,0.000000000000e+00
