1.525766143799e+02,1.685546417236e+02,2.088735809326e+02,5.457318725586e+02,3.965245361328e+02,6.152206420898e+02,3.090874328613e+02,1.344532592773e+03,-1.387551455991e-04,7.619355528732e-06,3.694669485092e+00,9.353255271912e+00,1.252567023039e-01,2.221464633942e+00,5.557292480469e+02,1.783148758113e-02,2.849983051419e-02
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
1.764118041992e+02,1.952143402100e+02,2.341043853760e+02,5.697250366211e+02,6.383418579102e+02,8.367012329102e+02,3.524220275879e+02,1.865665771484e+03,-1.154972414952e-04,2.689705524972e-06,4.888219833374e+00,2.124670600891e+01,-1.317423880100e-01,2.318814516068e+00,5.683438110352e+02,2.486777305603e-02,2.424931712449e-02
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
1.473258972168e+02,1.740089263916e+02,2.165535736084e+02,1.248505249023e+03,1.196732177734e+03,2.304710449219e+03,3.148053283691e+02,4.526930175781e+03,-5.706381518394e-03,1.956375344889e-04,4.076916694641e+00,3.666579961777e+00,3.991170823574e-01,3.336083889008e+00,8.565332031250e+02,6.830357313156e-01,2.164978981018e-01
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
2.087335357666e+02,2.258250732422e+02,2.411744842529e+02,9.029905395508e+02,7.910711669922e+02,6.116628417969e+02,3.912268676758e+02,1.965529663086e+03,4.684287414420e-04,2.497540117474e-05,4.607306003571e+00,2.091297912598e+01,-3.238824605942e-01,2.400444030762e+00,6.154541625977e+02,1.837790459394e-01,1.694699227810e-01
2.272167205811e+02,2.357323608398e+02,2.404264678955e+02,1.242730468750e+03,1.043043579102e+03,8.548258666992e+02,4.065263671875e+02,2.871196289062e+03,1.748109498294e-04,3.411076977500e-05,4.715101242065e+00,2.691311264038e+01,-3.671894669533e-01,2.444045543671e+00,6.127185668945e+02,1.643562614918e-01,2.683571875095e-01
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
2.058711242676e+02,2.133177337646e+02,2.208243408203e+02,2.579742919922e+03,2.264584472656e+03,2.065529296875e+03,3.703509521484e+02,6.401475097656e+03,1.024291617796e-03,5.058265742264e-05,9.104432106018e+00,5.716553497314e+01,-9.035061001778e-01,2.832781314850e+00,6.976381225586e+02,1.284383833408e-01,1.834170222282e-01
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
