2.455061492920e+02,2.491840362549e+02,2.420657806396e+02,4.062736511230e+02,2.660219116211e+02,6.645770874023e+02,4.256096496582e+02,1.126784423828e+03,4.270040371921e-04,7.465038379451e-06,2.118193626404e+00,1.875807571411e+01,-2.459672689438e-01,6.205539703369e-01,1.557541809082e+02,0.000000000000e+00,0.000000000000e+00
2.473115692139e+02,2.505733642578e+02,2.473000946045e+02,4.813774108887e+02,3.027885742188e+02,3.728771057129e+02,4.302700805664e+02,1.096536865234e+03,1.919133137562e-05,9.820764290680e-08,1.461775660515e+00,1.537577819824e+01,-1.545006781816e-01,3.206909894943e-01,8.166670227051e+01,0.000000000000e+00,0.000000000000e+00
2.508167877197e+02,2.533288574219e+02,2.505015258789e+02,7.594445037842e+01,3.268916320801e+01,2.367196846008e+01,4.356813964844e+02,1.120689620972e+02,1.237740525539e-05,9.972000114544e-09,1.273033261299e+00,1.382822608948e+01,-1.859686821699e-01,2.554408311844e-01,6.436231994629e+01,0.000000000000e+00,0.000000000000e+00
2.507769012451e+02,2.532194824219e+02,2.502355957031e+02,7.934484100342e+01,4.533742904663e+01,3.888915634155e+01,4.354421081543e+02,1.440749053955e+02,1.895985406009e-05,1.154139983583e-08,1.339431047440e+00,1.376563262939e+01,-2.045118212700e-01,3.021402359009e-01,7.608321380615e+01,0.000000000000e+00,0.000000000000e+00
2.474714660645e+02,2.509929199219e+02,2.476284637451e+02,3.468536071777e+02,2.030937194824e+02,2.549340820312e+02,4.308286437988e+02,7.203652343750e+02,1.199183607241e-04,8.161899245351e-07,3.270681142807e+00,4.107411956787e+01,-4.595401287079e-01,6.159912347794e-01,1.611549835205e+02,1.057799905539e-01,1.786179840565e-01
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
1.021692504883e+02,1.167854614258e+02,9.564720153809e+01,1.178948608398e+03,1.063095703125e+03,1.409179687500e+03,1.833402252197e+02,3.263510742188e+03,3.585563041270e-03,3.426546754781e-04,8.211713790894e+00,2.129001045227e+01,-6.703108549118e-02,3.700395584106e+00,9.217213745117e+02,1.072705630213e-02,1.061199326068e-02
4.865901184082e+01,5.427430343628e+01,4.890450286865e+01,3.597892761230e+02,4.817693786621e+02,4.352841796875e+02,8.808815002441e+01,1.221258544922e+03,-6.594899459742e-04,4.490554783843e-05,4.618690013885e+00,1.811305046082e+01,6.142951250076e-01,2.659239768982e+00,6.675776367188e+02,2.453913539648e-01,1.851743906736e-01
1.098416061401e+02,1.251796722412e+02,1.125011825562e+02,7.915810546875e+02,6.999440307617e+02,9.520136108398e+02,2.020205535889e+02,2.022902465820e+03,-5.289002438076e-04,3.837000804197e-06,1.667016983032e+01,1.413577938080e+01,9.746347665787e-01,3.025249004364e+00,7.595056152344e+02,0.000000000000e+00,0.000000000000e+00
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
