4.846344757080e+01,5.326833343506e+01,3.877510070801e+01,3.022393798828e+02,3.657973632812e+02,2.685666503906e+02,8.199562072754e+01,9.031318969727e+02,-3.834863309748e-04,1.433422130503e-05,2.359792709351e+00,9.535052299500e+00,1.660995930433e-01,2.856990337372e+00,7.204414672852e+02,3.251843620092e-03,6.493182387203e-03
2.075902404785e+02,2.360957946777e+02,2.455658569336e+02,8.153955688477e+02,5.693869018555e+02,4.772622985840e+02,3.993205566406e+02,1.551443359375e+03,6.017812993377e-04,6.082965228416e-06,6.627146720886e+00,5.905862045288e+01,-8.525614142418e-01,2.464488267899e+00,6.285747680664e+02,0.000000000000e+00,0.000000000000e+00
2.384996337891e+02,2.468267211914e+02,2.471514892578e+02,4.597861633301e+02,3.955923767090e+02,3.649279479980e+02,4.231948852539e+02,1.026707275391e+03,7.844019564800e-04,1.767110370565e-05,4.688859462738e+00,4.009753417969e+01,-5.297896265984e-01,2.024301767349e+00,4.949530029297e+02,3.930396586657e-02,4.384334385395e-02
2.330334167480e+02,2.489966125488e+02,2.510892639160e+02,2.901639709473e+02,1.131116638184e+02,5.549665451050e+01,4.236893920898e+02,2.918238525391e+02,4.315472615417e-04,8.581699148635e-06,2.571711301804e+00,8.497246742249e+00,-1.613242775202e-01,1.871837854385e+00,4.689033813477e+02,6.456819828600e-04,6.452673114836e-04
2.208273315430e+02,2.338774108887e+02,2.465018768311e+02,1.140354125977e+03,8.297496337891e+02,5.026365661621e+02,4.057398376465e+02,2.060686767578e+03,-2.434536436340e-04,1.103958220483e-05,4.685575008392e+00,2.224936103821e+01,-2.370607852936e-01,2.065253496170e+00,5.264678344727e+02,4.405286163092e-03,6.964683067054e-03
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
2.226986999512e+02,2.376673889160e+02,2.502621307373e+02,7.475737915039e+02,3.970504760742e+02,9.525599670410e+01,4.111785278320e+02,8.810043334961e+02,1.207562672789e-04,3.479741735646e-06,3.831343173981e+00,2.919549369812e+01,-3.390330672264e-01,2.371862649918e+00,5.973496093750e+02,1.658121496439e-02,1.630628295243e-02
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
