1.551840057373e+02,1.710640563965e+02,2.126548004150e+02,5.991041259766e+02,4.508683471680e+02,5.380061035156e+02,3.143027343750e+02,1.362238281250e+03,-3.058435322600e-05,1.007157607091e-05,3.617197513580e+00,9.984023094177e+00,9.688419103622e-02,2.491799592972e+00,6.231431884766e+02,4.029682651162e-02,6.816765666008e-02
1.750110321045e+02,1.930839843750e+02,2.335646057129e+02,6.308973388672e+02,6.805068359375e+02,8.658414306641e+02,3.502103576660e+02,2.000173583984e+03,-4.128146683797e-04,1.144914222095e-05,5.029523849487e+00,2.045010185242e+01,-1.096030548215e-01,2.301402330399e+00,5.645097656250e+02,3.072854876518e-02,3.197275474668e-02
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
2.068551025391e+02,2.240784606934e+02,2.407272949219e+02,8.725170288086e+02,7.860858154297e+02,6.661437988281e+02,3.889862670898e+02,1.969910278320e+03,4.319290746935e-04,3.126174124191e-05,4.599977970123e+00,1.933965682983e+01,-2.923201918602e-01,2.299196958542e+00,5.875622558594e+02,2.755960822105e-01,3.206105530262e-01
2.284542846680e+02,2.367698516846e+02,2.411643218994e+02,1.012814453125e+03,8.537142333984e+02,7.288496704102e+02,4.082348937988e+02,2.352525390625e+03,2.250911347801e-04,3.503586412990e-05,4.437903881073e+00,2.323418426514e+01,-3.663005828857e-01,2.261520624161e+00,5.713207397461e+02,1.712187677622e-01,2.970028221607e-01
2.102455444336e+02,2.179546661377e+02,2.237934417725e+02,2.531238769531e+03,2.139511474609e+03,1.915976440430e+03,3.771843872070e+02,6.108335937500e+03,9.201021166518e-04,6.144303188194e-05,8.958892822266e+00,6.017139053345e+01,-9.214689731598e-01,2.747730255127e+00,6.745601806641e+02,1.366153806448e-01,1.991820484400e-01
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
