2.520000000000e+02,2.540000000000e+02,2.520000000000e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.376855163574e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.741677690210e-06,0.000000000000e+00,5.967448757360e-15,-8.903557581942e-30,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.520000000000e+02,2.540000000000e+02,2.520000000000e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.376791381836e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.741689741015e-06,0.000000000000e+00,5.967448757360e-15,-8.903730614710e-30,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.504810333252e+02,2.528524475098e+02,2.506638488770e+02,1.039614791870e+02,6.457343292236e+01,8.871489715576e+01,4.353790588379e+02,2.344041748047e+02,6.729780579917e-05,3.696856367696e-07,1.262578845024e+00,1.565192222595e+01,-1.678051948547e-01,2.184351831675e-01,4.650761413574e+01,0.000000000000e+00,0.000000000000e+00
2.477057952881e+02,2.507761383057e+02,2.483901367188e+02,2.920122680664e+02,1.804474334717e+02,2.051381988525e+02,4.313330383301e+02,6.125033569336e+02,3.052874235436e-04,1.771097117853e-06,2.846285104752e+00,3.015477752686e+01,-3.828227818012e-01,6.051045060158e-01,1.555629577637e+02,3.430967032909e-01,4.638395309448e-01
1.044637985229e+02,1.201726760864e+02,8.753101348877e+01,1.082036621094e+03,1.176624877930e+03,1.181250976562e+03,1.827409973145e+02,3.062097900391e+03,4.009726690128e-04,3.919897426385e-05,5.799654960632e+00,1.725705337524e+01,1.777299791574e-01,2.470654010773e+00,6.245497436523e+02,6.827868819237e-01,2.608509361744e-01
5.702170944214e+01,6.831240844727e+01,5.176055908203e+01,7.266345214844e+02,9.441674804688e+02,7.363226928711e+02,1.036955718994e+02,2.252432128906e+03,3.301111864857e-04,4.221446215524e-05,3.072931766510e+00,4.238802909851e+00,7.096803933382e-02,3.030341148376e+00,7.580676269531e+02,8.732892870903e-01,7.325279712677e-01
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
1.601828002930e+02,1.892580718994e+02,1.775268859863e+02,2.217955810547e+03,1.901741577148e+03,2.784486328125e+03,3.061246948242e+02,6.184775390625e+03,8.033175952733e-03,4.930861759931e-04,7.079385280609e+00,7.559312820435e+00,-1.743252277374e+00,4.821094989777e+00,1.359649414062e+03,3.763440847397e-01,2.992253899574e-01
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
1.162430267334e+02,1.374701232910e+02,9.904382324219e+01,8.153869628906e+02,1.298231567383e+03,1.923292968750e+03,2.064319458008e+02,3.642979736328e+03,5.822215694934e-03,1.266130711883e-04,5.153366565704e+00,2.399333000183e+00,-1.187289714813e+00,2.689423084259e+00,7.655673828125e+02,1.239043831825e+00,4.846908152103e-01
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
