1.000000000000e+00
2.000000000000e+00
4.000000000000e+00
5.000000000000e+00
6.000000000000e+00
7.000000000000e+00
8.000000000000e+00
9.000000000000e+00
1.000000000000e+01
1.400000000000e+01
1.500000000000e+01
2.000000000000e+01
2.300000000000e+01
3.100000000000e+01
4.000000000000e+01
5.000000000000e+01
6.400000000000e+01
6.800000000000e+01
7.500000000000e+01
8.800000000000e+01
1.570000000000e+02
1.800000000000e+02
2.650000000000e+02
2.870000000000e+02
2.920000000000e+02
3.170000000000e+02
3.860000000000e+02
3.910000000000e+02
4.380000000000e+02
4.680000000000e+02
5.160000000000e+02
5.560000000000e+02
5.820000000000e+02
5.910000000000e+02
6.180000000000e+02
6.320000000000e+02
6.370000000000e+02
6.940000000000e+02
7.380000000000e+02
7.540000000000e+02
8.290000000000e+02
8.800000000000e+02
8.880000000000e+02
9.310000000000e+02
9.360000000000e+02
9.380000000000e+02
9.810000000000e+02
1.015000000000e+03
1.298000000000e+03
1.334000000000e+03
1.407000000000e+03
1.565000000000e+03
1.613000000000e+03
1.620000000000e+03
1.627000000000e+03
1.686000000000e+03
1.713000000000e+03
1.716000000000e+03
1.872000000000e+03
1.904000000000e+03
1.916000000000e+03
1.979000000000e+03
1.991000000000e+03
2.105000000000e+03
2.114000000000e+03
2.127000000000e+03
2.133000000000e+03
2.182000000000e+03
2.223000000000e+03
2.316000000000e+03
2.407000000000e+03
2.474000000000e+03
2.522000000000e+03
2.572000000000e+03
2.573000000000e+03
2.637000000000e+03
2.656000000000e+03
2.733000000000e+03
2.750000000000e+03
2.765000000000e+03
2.886000000000e+03
2.923000000000e+03
3.003000000000e+03
3.077000000000e+03
3.136000000000e+03
3.138000000000e+03
3.139000000000e+03
3.169000000000e+03
3.243000000000e+03
3.277000000000e+03
3.324000000000e+03
3.336000000000e+03
3.340000000000e+03
3.349000000000e+03
3.384000000000e+03
3.431000000000e+03
3.468000000000e+03
3.485000000000e+03
3.518000000000e+03
3.579000000000e+03
3.631000000000e+03
3.667000000000e+03
3.688000000000e+03
3.694000000000e+03
3.848000000000e+03
3.909000000000e+03
3.952000000000e+03
3.999000000000e+03
4.214000000000e+03
4.358000000000e+03
4.369000000000e+03
